,name,levelLearned,move,type,category,power,accuracy
5339,Gurdurr,1,Low Kick,Fighting,Physical,—,100
5340,Gurdurr,1,Pound,Normal,Physical,40,100
5341,Gurdurr,1,Rock Throw,Rock,Physical,50,90
5342,Gurdurr,12,Focus Energy,Normal,Status,—,—
5343,Gurdurr,16,Bulk Up,Fighting,Status,—,—
5344,Gurdurr,20,Rock Slide,Rock,Physical,75,90
5345,Gurdurr,24,Slam,Normal,Physical,80,75
5346,Gurdurr,30,Scary Face,Normal,Status,—,100
5347,Gurdurr,36,Dynamic Punch,Fighting,Physical,100,50
5348,Gurdurr,42,Hammer Arm,Fighting,Physical,100,90
5349,Gurdurr,48,Stone Edge,Rock,Physical,100,80
5350,Gurdurr,54,Superpower,Fighting,Physical,120,100
5351,Gurdurr,60,Focus Punch,Fighting,Physical,150,100
5352,Conkeldurr,1,Leer,Normal,Status,—,100
5353,Conkeldurr,1,Low Kick,Fighting,Physical,—,100
5354,Conkeldurr,1,Pound,Normal,Physical,40,100
5355,Conkeldurr,1,Rock Throw,Rock,Physical,50,90
5356,Conkeldurr,12,Focus Energy,Normal,Status,—,—
5357,Conkeldurr,16,Bulk Up,Fighting,Status,—,—
5358,Conkeldurr,20,Rock Slide,Rock,Physical,75,90
5359,Conkeldurr,24,Slam,Normal,Physical,80,75
5360,Conkeldurr,30,Scary Face,Normal,Status,—,100
5361,Conkeldurr,36,Dynamic Punch,Fighting,Physical,100,50
5362,Conkeldurr,42,Hammer Arm,Fighting,Physical,100,90
5363,Conkeldurr,48,Stone Edge,Rock,Physical,100,80
5364,Conkeldurr,54,Superpower,Fighting,Physical,120,100
5365,Conkeldurr,60,Focus Punch,Fighting,Physical,150,100
5366,Sewaddle,1,String Shot,Bug,Status,—,95
5367,Sewaddle,1,Tackle,Normal,Physical,40,100
5368,Sewaddle,8,Bug Bite,Bug,Physical,60,100
5369,Sewaddle,15,Razor Leaf,Grass,Physical,55,95
5370,Sewaddle,22,Struggle Bug,Bug,Special,50,100
5371,Sewaddle,29,Endure,Normal,Status,—,—
5372,Sewaddle,31,Sticky Web,Bug,Status,—,—
5373,Sewaddle,36,Bug Buzz,Bug,Special,90,100
5374,Sewaddle,43,Flail,Normal,Physical,—,100
5375,Swadloon,1,Bug Bite,Bug,Physical,60,100
5376,Swadloon,1,Razor Leaf,Grass,Physical,55,95
5377,Swadloon,1,String Shot,Bug,Status,—,95
5378,Swadloon,1,Tackle,Normal,Physical,40,100
5379,Swadloon,22,Struggle Bug,Bug,Special,50,100
5380,Swadloon,29,Endure,Normal,Status,—,—
5381,Swadloon,31,Sticky Web,Bug,Status,—,—
5382,Swadloon,36,Bug Buzz,Bug,Special,90,100
5383,Swadloon,43,Flail,Normal,Physical,—,100
5384,Leavanny,1,False Swipe,Normal,Physical,40,100
5385,Leavanny,1,Razor Leaf,Grass,Physical,55,95
5386,Leavanny,1,String Shot,Bug,Status,—,95
5387,Leavanny,1,Tackle,Normal,Physical,40,100
5388,Leavanny,22,Struggle Bug,Bug,Special,50,100
5389,Leavanny,29,Fell Stinger,Bug,Physical,50,100
5390,Leavanny,32,Helping Hand,Normal,Status,—,—
5391,Leavanny,36,Leaf Blade,Grass,Physical,90,100
5392,Leavanny,39,X-Scissor,Bug,Physical,80,100
5393,Leavanny,43,Entrainment,Normal,Status,—,100
5394,Leavanny,46,Swords Dance,Normal,Status,—,—
5395,Leavanny,50,Leaf Storm,Grass,Special,130,90
5396,Cottonee,1,Absorb,Grass,Special,20,100
5397,Cottonee,1,Helping Hand,Normal,Status,—,—
5398,Cottonee,3,Fairy Wind,Fairy,Special,40,100
5399,Cottonee,6,Stun Spore,Grass,Status,—,75
5400,Cottonee,12,Mega Drain,Grass,Special,40,100
5401,Cottonee,15,Razor Leaf,Grass,Physical,55,95
5402,Cottonee,18,Growth,Normal,Status,—,—
5403,Cottonee,21,Poison Powder,Poison,Status,—,75
5404,Cottonee,24,Giga Drain,Grass,Special,75,100
5405,Cottonee,27,Charm,Fairy,Status,—,100
5406,Cottonee,30,Leech Seed,Grass,Status,—,90
5407,Cottonee,33,Cotton Spore,Grass,Status,—,100
5408,Cottonee,36,Energy Ball,Grass,Special,90,100
5409,Cottonee,39,Sunny Day,Fire,Status,—,—
5410,Cottonee,42,Endeavor,Normal,Physical,—,100
5411,Cottonee,45,Cotton Guard,Grass,Status,—,—
5412,Cottonee,48,Solar Beam,Grass,Special,120,100
5413,Whimsicott,1,Absorb,Grass,Special,20,100
5414,Whimsicott,1,Charm,Fairy,Status,—,100
5415,Whimsicott,1,Cotton Guard,Grass,Status,—,—
5416,Whimsicott,1,Cotton Spore,Grass,Status,—,100
5417,Whimsicott,1,Endeavor,Normal,Physical,—,100
5418,Whimsicott,1,Energy Ball,Grass,Special,90,100
5419,Whimsicott,1,Fairy Wind,Fairy,Special,40,100
5420,Whimsicott,1,Giga Drain,Grass,Special,75,100
5421,Whimsicott,1,Growth,Normal,Status,—,—
5422,Whimsicott,1,Gust,Flying,Special,40,100
5423,Whimsicott,1,Helping Hand,Normal,Status,—,—
5424,Whimsicott,1,Hurricane,Flying,Special,110,70
5425,Whimsicott,1,Leech Seed,Grass,Status,—,90
5426,Whimsicott,1,Mega Drain,Grass,Special,40,100
5427,Whimsicott,1,Memento,Dark,Status,—,100
5428,Whimsicott,1,Moonblast,Fairy,Special,95,100
5429,Whimsicott,1,Poison Powder,Poison,Status,—,75
5430,Whimsicott,1,Razor Leaf,Grass,Physical,55,95
5431,Whimsicott,1,Solar Beam,Grass,Special,120,100
5432,Whimsicott,1,Stun Spore,Grass,Status,—,75
5433,Whimsicott,1,Sunny Day,Fire,Status,—,—
5434,Whimsicott,1,Tailwind,Flying,Status,—,—
5435,Petilil,1,Absorb,Grass,Special,20,100
5436,Petilil,1,Growth,Normal,Status,—,—
5437,Petilil,3,Helping Hand,Normal,Status,—,—
5438,Petilil,6,Stun Spore,Grass,Status,—,75
5439,Petilil,9,Mega Drain,Grass,Special,40,100
5440,Petilil,12,Charm,Fairy,Status,—,100
5441,Petilil,15,Magical Leaf,Grass,Special,60,∞
5442,Petilil,18,Sleep Powder,Grass,Status,—,75
5443,Petilil,21,Giga Drain,Grass,Special,75,100
5444,Petilil,24,Leech Seed,Grass,Status,—,90
5445,Petilil,27,After You,Normal,Status,—,—
5446,Petilil,30,Energy Ball,Grass,Special,90,100
5447,Petilil,33,Synthesis,Grass,Status,—,—
5448,Petilil,36,Sunny Day,Fire,Status,—,—
5449,Petilil,39,Entrainment,Normal,Status,—,100
5450,Petilil,42,Leaf Storm,Grass,Special,130,90
5451,Lilligant,1,Absorb,Grass,Special,20,100
5452,Lilligant,1,After You,Normal,Status,—,—
5453,Lilligant,1,Charm,Fairy,Status,—,100
5454,Lilligant,1,Energy Ball,Grass,Special,90,100
5455,Lilligant,1,Entrainment,Normal,Status,—,100
5456,Lilligant,1,Giga Drain,Grass,Special,75,100
5457,Lilligant,1,Growth,Normal,Status,—,—
5458,Lilligant,1,Helping Hand,Normal,Status,—,—
5459,Lilligant,1,Leaf Storm,Grass,Special,130,90
5460,Lilligant,1,Leech Seed,Grass,Status,—,90
5461,Lilligant,1,Mega Drain,Grass,Special,40,100
5462,Lilligant,1,Petal Blizzard,Grass,Physical,90,100
5463,Lilligant,1,Quiver Dance,Bug,Status,—,—
5464,Lilligant,1,Sleep Powder,Grass,Status,—,75
5465,Lilligant,1,Stun Spore,Grass,Status,—,75
5466,Lilligant,1,Sunny Day,Fire,Status,—,—
5467,Lilligant,1,Synthesis,Grass,Status,—,—
5468,Lilligant,1,Teeter Dance,Normal,Status,—,100
5469,Lilligant,5,Magical Leaf,Grass,Special,60,∞
5470,Basculin,1,Tail Whip,Normal,Status,—,100
5471,Basculin,1,Water Gun,Water,Special,40,100
5472,Basculin,4,Tackle,Normal,Physical,40,100
5473,Basculin,8,Flail,Normal,Physical,—,100
5474,Basculin,12,Aqua Jet,Water,Physical,40,100
5475,Basculin,16,Bite,Dark,Physical,60,100
5476,Basculin,20,Scary Face,Normal,Status,—,100
5477,Basculin,24,Headbutt,Normal,Physical,70,100
5478,Basculin,28,Soak,Water,Status,—,100
5479,Basculin,32,Crunch,Dark,Physical,80,100
5480,Basculin,36,Take Down,Normal,Physical,90,85
5481,Basculin,40,Final Gambit,Fighting,Special,—,100
5482,Basculin,44,Wave Crash,Water,Physical,120,100
5483,Basculin,48,Thrash,Normal,Physical,120,100
5484,Basculin,52,Double-Edge,Normal,Physical,120,100
5485,Basculin,56,Head Smash,Rock,Physical,150,80
5486,Sandile,1,Leer,Normal,Status,—,100
5487,Sandile,1,Power Trip,Dark,Physical,20,100
5488,Sandile,3,Sand Attack,Ground,Status,—,100
5489,Sandile,6,Hone Claws,Dark,Status,—,—
5490,Sandile,9,Sand Tomb,Ground,Physical,35,85
5491,Sandile,12,Scary Face,Normal,Status,—,100
5492,Sandile,15,Bite,Dark,Physical,60,100
5493,Sandile,18,Torment,Dark,Status,—,100
5494,Sandile,21,Dig,Ground,Physical,80,100
5495,Sandile,24,Swagger,Normal,Status,—,85
5496,Sandile,27,Crunch,Dark,Physical,80,100
5497,Sandile,30,Sandstorm,Rock,Status,—,—
5498,Sandile,33,Foul Play,Dark,Physical,95,100
5499,Sandile,36,Earthquake,Ground,Physical,100,100
5500,Sandile,39,Thrash,Normal,Physical,120,100
5501,Krokorok,1,Hone Claws,Dark,Status,—,—
5502,Krokorok,1,Leer,Normal,Status,—,100
5503,Krokorok,1,Power Trip,Dark,Physical,20,100
5504,Krokorok,1,Sand Attack,Ground,Status,—,100
5505,Krokorok,9,Sand Tomb,Ground,Physical,35,85
5506,Krokorok,12,Scary Face,Normal,Status,—,100
5507,Krokorok,15,Bite,Dark,Physical,60,100
5508,Krokorok,18,Torment,Dark,Status,—,100
5509,Krokorok,21,Dig,Ground,Physical,80,100
5510,Krokorok,24,Swagger,Normal,Status,—,85
5511,Krokorok,27,Crunch,Dark,Physical,80,100
5512,Krokorok,32,Sandstorm,Rock,Status,—,—
5513,Krokorok,35,Foul Play,Dark,Physical,95,100
5514,Krokorok,42,Earthquake,Ground,Physical,100,100
5515,Krokorok,47,Thrash,Normal,Physical,120,100
5516,Krookodile,1,Hone Claws,Dark,Status,—,—
5517,Krookodile,1,Leer,Normal,Status,—,100
5518,Krookodile,1,Power Trip,Dark,Physical,20,100
5519,Krookodile,1,Sand Attack,Ground,Status,—,100
5520,Krookodile,9,Sand Tomb,Ground,Physical,35,85
5521,Krookodile,12,Scary Face,Normal,Status,—,100
5522,Krookodile,15,Bite,Dark,Physical,60,100
5523,Krookodile,18,Torment,Dark,Status,—,100
5524,Krookodile,21,Dig,Ground,Physical,80,100
5525,Krookodile,24,Swagger,Normal,Status,—,85
5526,Krookodile,27,Crunch,Dark,Physical,80,100
5527,Krookodile,32,Sandstorm,Rock,Status,—,—
5528,Krookodile,35,Foul Play,Dark,Physical,95,100
5529,Krookodile,44,Earthquake,Ground,Physical,100,100
5530,Krookodile,51,Thrash,Normal,Physical,120,100
5531,Krookodile,58,Outrage,Dragon,Physical,120,100
5532,Scraggy,1,Leer,Normal,Status,—,100
5533,Scraggy,1,Low Kick,Fighting,Physical,—,100
5534,Scraggy,4,Payback,Dark,Physical,50,100
5535,Scraggy,8,Headbutt,Normal,Physical,70,100
5536,Scraggy,12,Sand Attack,Ground,Status,—,100
5537,Scraggy,16,Facade,Normal,Physical,70,100
5538,Scraggy,20,Torment,Dark,Status,—,100
5539,Scraggy,24,Beat Up,Dark,Physical,—,100
5540,Scraggy,28,Scary Face,Normal,Status,—,100
5541,Scraggy,32,Brick Break,Fighting,Physical,75,100
5542,Scraggy,36,Swagger,Normal,Status,—,85
5543,Scraggy,40,Crunch,Dark,Physical,80,100
5544,Scraggy,44,High Jump Kick,Fighting,Physical,130,90
5545,Scraggy,48,Focus Punch,Fighting,Physical,150,100
5546,Scraggy,52,Head Smash,Rock,Physical,150,80
5547,Scrafty,1,Headbutt,Normal,Physical,70,100
5548,Scrafty,1,Leer,Normal,Status,—,100
5549,Scrafty,1,Low Kick,Fighting,Physical,—,100
5550,Scrafty,1,Payback,Dark,Physical,50,100
5551,Scrafty,12,Sand Attack,Ground,Status,—,100
5552,Scrafty,16,Facade,Normal,Physical,70,100
5553,Scrafty,20,Torment,Dark,Status,—,100
5554,Scrafty,24,Beat Up,Dark,Physical,—,100
5555,Scrafty,28,Scary Face,Normal,Status,—,100
5556,Scrafty,32,Brick Break,Fighting,Physical,75,100
5557,Scrafty,36,Swagger,Normal,Status,—,85
5558,Scrafty,42,Crunch,Dark,Physical,80,100
5559,Scrafty,48,High Jump Kick,Fighting,Physical,130,90
5560,Scrafty,54,Focus Punch,Fighting,Physical,150,100
5561,Scrafty,60,Head Smash,Rock,Physical,150,80
5562,Zorua,1,Leer,Normal,Status,—,100
5563,Zorua,1,Scratch,Normal,Physical,40,100
5564,Zorua,4,Torment,Dark,Status,—,100
5565,Zorua,8,Hone Claws,Dark,Status,—,—
5566,Zorua,12,Fury Swipes,Normal,Physical,18,80
5567,Zorua,16,Scary Face,Normal,Status,—,100
5568,Zorua,20,Taunt,Dark,Status,—,100
5569,Zorua,24,Knock Off,Dark,Physical,65,100
5570,Zorua,28,Fake Tears,Dark,Status,—,100
5571,Zorua,32,Agility,Psychic,Status,—,—
5572,Zorua,36,Imprison,Psychic,Status,—,—
5573,Zorua,40,Night Daze,Dark,Special,85,95
5574,Zorua,44,Nasty Plot,Dark,Status,—,—
5575,Zorua,48,Foul Play,Dark,Physical,95,100
5576,Zoroark,1,Hone Claws,Dark,Status,—,—
5577,Zoroark,1,Leer,Normal,Status,—,100
5578,Zoroark,1,Scratch,Normal,Physical,40,100
5579,Zoroark,1,Torment,Dark,Status,—,100
5580,Zoroark,1,U-turn,Bug,Physical,70,100
5581,Zoroark,12,Fury Swipes,Normal,Physical,18,80
5582,Zoroark,20,Taunt,Dark,Status,—,100
5583,Zoroark,24,Knock Off,Dark,Physical,65,100
5584,Zoroark,28,Fake Tears,Dark,Status,—,100
5585,Zoroark,34,Agility,Psychic,Status,—,—
5586,Zoroark,40,Imprison,Psychic,Status,—,—
5587,Zoroark,46,Night Daze,Dark,Special,85,95
5588,Zoroark,52,Nasty Plot,Dark,Status,—,—
5589,Zoroark,58,Foul Play,Dark,Physical,95,100
5590,Minccino,1,Baby-Doll Eyes,Fairy,Status,—,100
5591,Minccino,1,Pound,Normal,Physical,40,100
5592,Minccino,4,Helping Hand,Normal,Status,—,—
5593,Minccino,8,Echoed Voice,Normal,Special,40,100
5594,Minccino,12,Sing,Normal,Status,—,55
5595,Minccino,16,Charm,Fairy,Status,—,100
5596,Minccino,20,Swift,Normal,Special,60,∞
5597,Minccino,24,Encore,Normal,Status,—,100
5598,Minccino,28,After You,Normal,Status,—,—
5599,Minccino,32,Tail Slap,Normal,Physical,25,85
5600,Minccino,36,Tickle,Normal,Status,—,100
5601,Minccino,40,Slam,Normal,Physical,80,75
5602,Minccino,44,Hyper Voice,Normal,Special,90,100
5603,Minccino,48,Last Resort,Normal,Physical,140,100
5604,Cinccino,1,Bullet Seed,Grass,Physical,25,100
5605,Cinccino,1,Charm,Fairy,Status,—,100
5606,Cinccino,1,Pound,Normal,Physical,40,100
5607,Cinccino,1,Sing,Normal,Status,—,55
5608,Gothita,1,Confusion,Psychic,Special,50,100
5609,Gothita,1,Pound,Normal,Physical,40,100
5610,Gothita,4,Play Nice,Normal,Status,—,—
5611,Gothita,8,Tickle,Normal,Status,—,100
5612,Gothita,12,Psybeam,Psychic,Special,65,100
5613,Gothita,16,Charm,Fairy,Status,—,100
5614,Gothita,20,Psyshock,Psychic,Special,80,100
5615,Gothita,24,Hypnosis,Psychic,Status,—,60
5616,Gothita,28,Fake Tears,Dark,Status,—,100
5617,Gothita,33,Psych Up,Normal,Status,—,—
5618,Gothita,36,Psychic,Psychic,Special,90,100
5619,Gothita,40,Flatter,Dark,Status,—,100
5620,Gothita,44,Future Sight,Psychic,Special,120,100
5621,Gothita,48,Magic Room,Psychic,Status,—,—
5622,Gothorita,1,Confusion,Psychic,Special,50,100
5623,Gothorita,1,Play Nice,Normal,Status,—,—
5624,Gothorita,1,Pound,Normal,Physical,40,100
5625,Gothorita,1,Tickle,Normal,Status,—,100
5626,Gothorita,12,Psybeam,Psychic,Special,65,100
5627,Gothorita,16,Charm,Fairy,Status,—,100
5628,Gothorita,20,Psyshock,Psychic,Special,80,100
5629,Gothorita,24,Hypnosis,Psychic,Status,—,60
5630,Gothorita,28,Fake Tears,Dark,Status,—,100
5631,Gothorita,35,Psych Up,Normal,Status,—,—
5632,Gothorita,46,Flatter,Dark,Status,—,100
5633,Gothorita,52,Future Sight,Psychic,Special,120,100
5634,Gothorita,58,Magic Room,Psychic,Status,—,—
5635,Gothitelle,1,Confusion,Psychic,Special,50,100
5636,Gothitelle,1,Play Nice,Normal,Status,—,—
5637,Gothitelle,1,Pound,Normal,Physical,40,100
5638,Gothitelle,1,Tickle,Normal,Status,—,100
5639,Gothitelle,12,Psybeam,Psychic,Special,65,100
5640,Gothitelle,16,Charm,Fairy,Status,—,100
5641,Gothitelle,20,Psyshock,Psychic,Special,80,100
5642,Gothitelle,24,Hypnosis,Psychic,Status,—,60
5643,Gothitelle,28,Fake Tears,Dark,Status,—,100
5644,Gothitelle,35,Psych Up,Normal,Status,—,—
5645,Gothitelle,40,Psychic,Psychic,Special,90,100
5646,Gothitelle,48,Flatter,Dark,Status,—,100
5647,Gothitelle,56,Future Sight,Psychic,Special,120,100
5648,Gothitelle,64,Magic Room,Psychic,Status,—,—
5649,Solosis,1,Confusion,Psychic,Special,50,100
5650,Solosis,1,Protect,Normal,Status,—,—
5651,Solosis,4,Recover,Normal,Status,—,—
5652,Solosis,8,Endeavor,Normal,Physical,—,100
5653,Solosis,12,Psybeam,Psychic,Special,65,100
5654,Solosis,16,Charm,Fairy,Status,—,100
5655,Solosis,20,Psyshock,Psychic,Special,80,100
5656,Solosis,24,Light Screen,Psychic,Status,—,—
5657,Solosis,24,Reflect,Psychic,Status,—,—
5658,Solosis,28,Ally Switch,Psychic,Status,—,—
5659,Solosis,33,Pain Split,Normal,Status,—,—
5660,Solosis,36,Psychic,Psychic,Special,90,100
5661,Solosis,40,Skill Swap,Psychic,Status,—,—
5662,Solosis,44,Future Sight,Psychic,Special,120,100
5663,Solosis,48,Wonder Room,Psychic,Status,—,—
5664,Duosion,1,Confusion,Psychic,Special,50,100
5665,Duosion,1,Endeavor,Normal,Physical,—,100
5666,Duosion,1,Protect,Normal,Status,—,—
5667,Duosion,1,Recover,Normal,Status,—,—
5668,Duosion,12,Psybeam,Psychic,Special,65,100
5669,Duosion,16,Charm,Fairy,Status,—,100
5670,Duosion,20,Psyshock,Psychic,Special,80,100
5671,Duosion,24,Light Screen,Psychic,Status,—,—
5672,Duosion,24,Reflect,Psychic,Status,—,—
5673,Duosion,28,Ally Switch,Psychic,Status,—,—
5674,Duosion,35,Pain Split,Normal,Status,—,—
5675,Duosion,40,Psychic,Psychic,Special,90,100
5676,Duosion,46,Skill Swap,Psychic,Status,—,—
5677,Duosion,52,Future Sight,Psychic,Special,120,100
5678,Duosion,58,Wonder Room,Psychic,Status,—,—
5679,Reuniclus,1,Confusion,Psychic,Special,50,100
5680,Reuniclus,1,Endeavor,Normal,Physical,—,100
5681,Reuniclus,1,Protect,Normal,Status,—,—
5682,Reuniclus,1,Recover,Normal,Status,—,—
5683,Reuniclus,12,Psybeam,Psychic,Special,65,100
5684,Reuniclus,16,Charm,Fairy,Status,—,100
5685,Reuniclus,20,Psyshock,Psychic,Special,80,100
5686,Reuniclus,24,Light Screen,Psychic,Status,—,—
5687,Reuniclus,24,Reflect,Psychic,Status,—,—
5688,Reuniclus,28,Ally Switch,Psychic,Status,—,—
5689,Reuniclus,35,Pain Split,Normal,Status,—,—
5690,Reuniclus,40,Psychic,Psychic,Special,90,100
5691,Reuniclus,48,Skill Swap,Psychic,Status,—,—
5692,Reuniclus,56,Future Sight,Psychic,Special,120,100
5693,Reuniclus,64,Wonder Room,Psychic,Status,—,—
5694,Ducklett,1,Water Gun,Water,Special,40,100
5695,Ducklett,6,Defog,Flying,Status,—,—
5696,Ducklett,9,Wing Attack,Flying,Physical,60,100
5697,Ducklett,13,Water Pulse,Water,Special,60,100
5698,Ducklett,15,Aerial Ace,Flying,Physical,60,∞
5699,Ducklett,19,Bubble Beam,Water,Special,65,100
5700,Ducklett,21,Feather Dance,Flying,Status,—,100
5701,Ducklett,24,Aqua Ring,Water,Status,—,—
5702,Ducklett,27,Air Slash,Flying,Special,75,95
5703,Ducklett,30,Roost,Flying,Status,—,—
5704,Ducklett,34,Rain Dance,Water,Status,—,—
5705,Ducklett,37,Tailwind,Flying,Status,—,—
5706,Ducklett,41,Brave Bird,Flying,Physical,120,100
5707,Ducklett,46,Hurricane,Flying,Special,110,70
5708,Swanna,1,Defog,Flying,Status,—,—
5709,Swanna,1,Water Gun,Water,Special,40,100
5710,Swanna,1,Wing Attack,Flying,Physical,60,100
5711,Swanna,13,Water Pulse,Water,Special,60,100
5712,Swanna,15,Aerial Ace,Flying,Physical,60,∞
5713,Swanna,19,Bubble Beam,Water,Special,65,100
5714,Swanna,21,Feather Dance,Flying,Status,—,100
5715,Swanna,24,Aqua Ring,Water,Status,—,—
5716,Swanna,27,Air Slash,Flying,Special,75,95
5717,Swanna,30,Roost,Flying,Status,—,—
5718,Swanna,34,Rain Dance,Water,Status,—,—
5719,Swanna,40,Tailwind,Flying,Status,—,—
5720,Swanna,47,Brave Bird,Flying,Physical,120,100
5721,Swanna,55,Hurricane,Flying,Special,110,70
5722,Deerling,1,Tackle,Normal,Physical,40,100
5723,Deerling,4,Growl,Normal,Status,—,100
5724,Deerling,7,Sand Attack,Ground,Status,—,100
5725,Deerling,10,Double Kick,Fighting,Physical,30,100
5726,Deerling,13,Leech Seed,Grass,Status,—,90
5727,Deerling,16,Bullet Seed,Grass,Physical,25,100
5728,Deerling,20,Take Down,Normal,Physical,90,85
5729,Deerling,24,Zen Headbutt,Psychic,Physical,80,90
5730,Deerling,28,Energy Ball,Grass,Special,90,100
5731,Deerling,32,Charm,Fairy,Status,—,100
5732,Deerling,37,Double-Edge,Normal,Physical,120,100
5733,Deerling,42,Solar Beam,Grass,Special,120,100
5734,Sawsbuck,1,Growl,Normal,Status,—,100
5735,Sawsbuck,1,Megahorn,Bug,Physical,120,85
5736,Sawsbuck,1,Sand Attack,Ground,Status,—,100
5737,Sawsbuck,1,Tackle,Normal,Physical,40,100
5738,Sawsbuck,10,Double Kick,Fighting,Physical,30,100
5739,Sawsbuck,13,Leech Seed,Grass,Status,—,90
5740,Sawsbuck,16,Bullet Seed,Grass,Physical,25,100
5741,Sawsbuck,20,Take Down,Normal,Physical,90,85
5742,Sawsbuck,24,Zen Headbutt,Psychic,Physical,80,90
5743,Sawsbuck,28,Energy Ball,Grass,Special,90,100
5744,Sawsbuck,36,Charm,Fairy,Status,—,100
5745,Sawsbuck,44,Double-Edge,Normal,Physical,120,100
5746,Sawsbuck,52,Solar Beam,Grass,Special,120,100
5747,Foongus,1,Absorb,Grass,Special,20,100
5748,Foongus,1,Astonish,Ghost,Physical,30,100
5749,Foongus,4,Growth,Normal,Status,—,—
5750,Foongus,8,Stun Spore,Grass,Status,—,75
5751,Foongus,12,Mega Drain,Grass,Special,40,100
5752,Foongus,16,Synthesis,Grass,Status,—,—
5753,Foongus,20,Clear Smog,Poison,Special,50,—
5754,Foongus,24,Sweet Scent,Normal,Status,—,100
5755,Foongus,28,Giga Drain,Grass,Special,75,100
5756,Foongus,32,Ingrain,Grass,Status,—,—
5757,Foongus,36,Toxic,Poison,Status,—,90
5758,Foongus,40,Rage Powder,Bug,Status,—,—
5759,Foongus,44,Solar Beam,Grass,Special,120,100
5760,Foongus,48,Spore,Grass,Status,—,100
5761,Amoonguss,1,Absorb,Grass,Special,20,100
5762,Amoonguss,1,Astonish,Ghost,Physical,30,100
5763,Amoonguss,1,Growth,Normal,Status,—,—
5764,Amoonguss,1,Stun Spore,Grass,Status,—,75
5765,Amoonguss,12,Mega Drain,Grass,Special,40,100
5766,Amoonguss,16,Synthesis,Grass,Status,—,—
5767,Amoonguss,20,Clear Smog,Poison,Special,50,—
5768,Amoonguss,24,Sweet Scent,Normal,Status,—,100
5769,Amoonguss,28,Giga Drain,Grass,Special,75,100
5770,Amoonguss,32,Ingrain,Grass,Status,—,—
5771,Amoonguss,36,Toxic,Poison,Status,—,90
5772,Amoonguss,42,Rage Powder,Bug,Status,—,—
5773,Amoonguss,48,Solar Beam,Grass,Special,120,100
5774,Amoonguss,54,Spore,Grass,Status,—,100
5775,Alomomola,1,Play Nice,Normal,Status,—,—
5776,Alomomola,1,Pound,Normal,Physical,40,100
5777,Alomomola,5,Aqua Ring,Water,Status,—,—
5778,Alomomola,9,Aqua Jet,Water,Physical,40,100
5779,Alomomola,13,Helping Hand,Normal,Status,—,—
5780,Alomomola,13,Wide Guard,Rock,Status,—,—
5781,Alomomola,21,Protect,Normal,Status,—,—
5782,Alomomola,25,Water Pulse,Water,Special,60,100
5783,Alomomola,29,Healing Wish,Psychic,Status,—,—
